Bus,sub_id,interconnect,balancing_area,x,y,state,country,county
2025691,37112.0,Western,CISO-SCE,-117.991,34.0495,California,US,p06037
2025692,37112.0,Western,CISO-SCE,-117.991,34.0495,California,US,p06037
2025693,37113.0,Western,CISO-SCE,-118.101,34.1105,California,US,p06037
2025694,37114.0,Western,CISO-SCE,-118.035,34.0357,California,US,p06037
2025695,37115.0,Western,CISO-SCE,-118.082,34.1167,California,US,p06037
2025696,37116.0,Western,CISO-SCE,-118.107,34.0821,California,US,p06037
2025697,37116.0,Western,CISO-SCE,-118.107,34.0821,California,US,p06037
2025698,37117.0,Western,CISO-SCE,-117.996,34.0324,California,US,p06037
2025699,37118.0,Western,CISO-SCE,-118.058,33.8556,California,US,p06037
2025700,37119.0,Western,CISO-SCE,-118.068,33.7935,California,US,p06059
2025701,37119.0,Western,CISO-SCE,-118.068,33.7935,California,US,p06059
2025702,37120.0,Western,CISO-SCE,-117.961,33.9208,California,US,p06059
2025703,37121.0,Western,CISO-SCE,-117.961,34.0977,California,US,p06037
2025704,37121.0,Western,CISO-SCE,-117.961,34.0977,California,US,p06037
2025705,37122.0,Western,CISO-SCE,-118.033,34.1117,California,US,p06037
2025706,37123.0,Western,CISO-SCE,-117.949,34.0823,California,US,p06037
2025707,37123.0,Western,CISO-SCE,-117.949,34.0823,California,US,p06037
2025708,37124.0,Western,CISO-SCE,-118.029,34.0078,California,US,p06037
2025709,37125.0,Western,CISO-SCE,-118.081,33.8959,California,US,p06037
2025710,37126.0,Western,CISO-SCE,-117.963,34.6506,California,US,p06037
2025711,37126.0,Western,CISO-SCE,-117.963,34.6506,California,US,p06037
2025712,37127.0,Western,CISO-SCE,-118.007,34.479,California,US,p06037
2025713,37128.0,Western,CISO-SCE,-117.985,34.1137,California,US,p06037
2025714,37128.0,Western,CISO-SCE,-117.985,34.1137,California,US,p06037
2025715,37129.0,Western,CISO-SCE,-118.053,34.1486,California,US,p06037
2025716,37130.0,Western,CISO-SCE,-118.028,33.9963,California,US,p06037
2025717,37131.0,Western,CISO-SCE,-117.974,33.9014,California,US,p06059
2025718,37132.0,Western,CISO-SCE,-117.973,33.8111,California,US,p06059
2025719,37133.0,Western,CISO-SCE,-117.942,34.2077,California,US,p06037
2025720,37133.0,Western,CISO-SCE,-117.942,34.2077,California,US,p06037
2025721,37134.0,Western,CISO-SCE,-117.917,34.0529,California,US,p06037
2025722,37134.0,Western,CISO-SCE,-117.917,34.0529,California,US,p06037
2025723,37135.0,Western,CISO-SCE,-117.965,33.9782,California,US,p06037
2025724,37136.0,Western,CISO-SCE,-118.016,34.1034,California,US,p06037
2025725,37136.0,Western,CISO-SCE,-118.016,34.1034,California,US,p06037
2025726,37137.0,Western,CISO-SCE,-118.05,34.1042,California,US,p06037
2025727,37138.0,Western,CISO-SCE,-117.95,34.5709,California,US,p06037
2025728,37139.0,Western,CISO-SCE,-117.927,33.9542,California,US,p06037
2025729,37140.0,Western,CISO-SCE,-118.033,33.9189,California,US,p06037
2025730,37140.0,Western,CISO-SCE,-118.033,33.9189,California,US,p06037
2025731,37141.0,Western,CISO-SCE,-117.873,34.0059,California,US,p06037
2025732,37141.0,Western,CISO-SCE,-117.873,34.0059,California,US,p06037
2025733,37141.0,Western,CISO-SCE,-117.873,34.0059,California,US,p06037
2025734,37142.0,Western,CISO-SCE,-117.983,34.0222,California,US,p06037
2025735,37142.0,Western,CISO-SCE,-117.983,34.0222,California,US,p06037
2025736,37143.0,Western,CISO-SCE,-117.903,34.0887,California,US,p06037
2025737,37144.0,Western,CISO-SCE,-118.014,34.1343,California,US,p06037
2025738,37145.0,Western,CISO-SCE,-117.92,34.2174,California,US,p06037
2025739,37146.0,Western,CISO-SCE,-117.944,33.8635,California,US,p06059
2025740,37147.0,Western,CISO-SCE,-118.025,33.9518,California,US,p06037
2025741,37147.0,Western,CISO-SCE,-118.025,33.9518,California,US,p06037
2025742,37147.0,Western,CISO-SCE,-118.025,33.9518,California,US,p06037
2025743,37148.0,Western,CISO-SCE,-117.971,34.0553,California,US,p06037
2025744,37149.0,Western,CISO-SCE,-117.842,33.9892,California,US,p06037
2025745,37150.0,Western,CISO-SCE,-117.871,34.1076,California,US,p06037
2025746,37150.0,Western,CISO-SCE,-117.871,34.1076,California,US,p06037
2025747,37151.0,Western,CISO-SCE,-117.933,34.1225,California,US,p06037
2025748,37152.0,Western,CISO-SCE,-117.882,34.1271,California,US,p06037
2025749,37153.0,Western,CISO-SCE,-117.901,34.1636,California,US,p06037
2025750,37154.0,Western,CISO-SCE,-117.979,33.9881,California,US,p06037
2025751,37154.0,Western,CISO-SCE,-117.979,33.9881,California,US,p06037
2025752,37155.0,Western,CISO-SCE,-117.886,34.0491,California,US,p06037
2025753,37156.0,Western,CISO-SCE,-117.862,33.9252,California,US,p06059
2025754,37157.0,Western,CISO-SCE,-117.937,33.8934,California,US,p06059
2025755,37158.0,Western,CISO-SCE,-117.848,34.0238,California,US,p06037
2025756,37158.0,Western,CISO-SCE,-117.848,34.0238,California,US,p06037
2025757,37158.0,Western,CISO-SCE,-117.848,34.0238,California,US,p06037
2025758,37158.0,Western,CISO-SCE,-117.848,34.0238,California,US,p06037
2025759,37159.0,Western,CISO-SCE,-117.921,34.0762,California,US,p06037
2025760,37159.0,Western,CISO-SCE,-117.921,34.0762,California,US,p06037
2025761,37159.0,Western,CISO-SCE,-117.921,34.0762,California,US,p06037
2025762,37159.0,Western,CISO-SCE,-117.921,34.0762,California,US,p06037
2025763,37160.0,Western,CISO-SCE,-117.959,34.1363,California,US,p06037
2025764,37161.0,Western,CISO-SCE,-117.798,35.0958,California,US,p06029
2025765,37162.0,Western,CISO-SCE,-117.789,34.3051,California,US,p06037
2025766,37162.0,Western,CISO-SCE,-117.789,34.3051,California,US,p06037
2025767,37163.0,Western,CISO-SCE,-117.964,34.2367,California,US,p06037
2025768,37163.0,Western,CISO-SCE,-117.964,34.2367,California,US,p06037
2025769,37163.0,Western,CISO-SCE,-117.964,34.2367,California,US,p06037
2025770,37163.0,Western,CISO-SCE,-117.964,34.2367,California,US,p06037
2025771,37163.0,Western,CISO-SCE,-117.964,34.2367,California,US,p06037
2025772,37163.0,Western,CISO-SCE,-117.964,34.2367,California,US,p06037
2025773,37164.0,Western,CISO-SCE,-117.926,34.7784,California,US,p06037
2025774,37165.0,Western,CISO-SCE,-117.771,34.6668,California,US,p06037
2025775,37165.0,Western,CISO-SCE,-117.771,34.6668,California,US,p06037
2025776,37165.0,Western,CISO-SCE,-117.771,34.6668,California,US,p06037
2025777,37165.0,Western,CISO-SCE,-117.771,34.6668,California,US,p06037
2025778,37165.0,Western,CISO-SCE,-117.771,34.6668,California,US,p06037
2025779,37166.0,Western,CISO-SCE,-117.789,34.0362,California,US,p06037
2025780,37166.0,Western,CISO-SCE,-117.789,34.0362,California,US,p06037
2025781,37167.0,Western,CISO-SCE,-117.784,34.0697,California,US,p06037
2025782,37167.0,Western,CISO-SCE,-117.784,34.0697,California,US,p06037
2025783,37168.0,Western,CISO-SCE,-117.793,34.0085,California,US,p06037
2025784,37169.0,Western,CISO-SCE,-117.817,34.1507,California,US,p06037
2025785,37170.0,Western,CISO-SCE,-117.768,34.1222,California,US,p06037
2025786,37171.0,Western,CISO-SCE,-117.77,34.1891,California,US,p06037
2025787,37172.0,Western,CISO-SCE,-117.793,34.0704,California,US,p06037
2025788,37172.0,Western,CISO-SCE,-117.793,34.0704,California,US,p06037
2025789,37172.0,Western,CISO-SCE,-117.793,34.0704,California,US,p06037
2025790,37173.0,Western,CISO-SCE,-117.914,33.9387,California,US,p06059
2025791,37174.0,Western,CISO-SCE,-117.765,34.5035,California,US,p06037
2025792,37174.0,Western,CISO-SCE,-117.765,34.5035,California,US,p06037
2025793,37175.0,Western,CISO-SCE,-117.827,34.1736,California,US,p06037
2025794,37176.0,Western,CISO-SCE,-117.849,34.1903,California,US,p06037
2025795,37177.0,Western,CISO-SCE,-117.733,34.0385,California,US,p06037
2025796,37177.0,Western,CISO-SCE,-117.733,34.0385,California,US,p06037
2025797,37177.0,Western,CISO-SCE,-117.733,34.0385,California,US,p06037
2025798,37178.0,Western,CISO-SCE,-117.849,34.1251,California,US,p06037
2025799,37178.0,Western,CISO-SCE,-117.849,34.1251,California,US,p06037
2025800,37179.0,Western,CISO-SCE,-117.724,34.1522,California,US,p06037
2025801,37179.0,Western,CISO-SCE,-117.724,34.1522,California,US,p06037
2025802,37180.0,Western,CISO-SCE,-117.778,34.205,California,US,p06037
2025803,37181.0,Western,CISO-SCE,-117.796,33.9475,California,US,p06037
2025804,37181.0,Western,CISO-SCE,-117.796,33.9475,California,US,p06037
2025805,37181.0,Western,CISO-SCE,-117.796,33.9475,California,US,p06037
2025806,37181.0,Western,CISO-SCE,-117.796,33.9475,California,US,p06037
2025807,37182.0,Western,CISO-SCE,-117.741,33.9559,California,US,p06071
2025808,37182.0,Western,CISO-SCE,-117.741,33.9559,California,US,p06071
2025809,37182.0,Western,CISO-SCE,-117.741,33.9559,California,US,p06071
2025810,37183.0,Western,CISO-SCE,-117.748,34.0621,California,US,p06037
2025811,37184.0,Western,CISO-SCE,-117.824,34.1235,California,US,p06037
2025812,37184.0,Western,CISO-SCE,-117.824,34.1235,California,US,p06037
2025813,37184.0,Western,CISO-SCE,-117.824,34.1235,California,US,p06037
2025814,37185.0,Western,CISO-SCE,-117.8,34.1242,California,US,p06037
2025815,37186.0,Western,CISO-SCE,-117.803,34.1986,California,US,p06037
2025816,37187.0,Western,CISO-SCE,-117.669,35.6925,California,US,p06029
2025817,37187.0,Western,CISO-SCE,-117.669,35.6925,California,US,p06029
2025818,37187.0,Western,CISO-SCE,-117.669,35.6925,California,US,p06029
2025819,37187.0,Western,CISO-SCE,-117.669,35.6925,California,US,p06029
2025820,37188.0,Western,CISO-SCE,-117.632,35.5741,California,US,p06071
2025821,37188.0,Western,CISO-SCE,-117.632,35.5741,California,US,p06071
2025822,37189.0,Western,CISO-SCE,-117.617,34.3747,California,US,p06071
2025823,37189.0,Western,CISO-SCE,-117.617,34.3747,California,US,p06071
2025824,37190.0,Western,CISO-SCE,-119.169,34.1292,California,US,p06111
2025825,37190.0,Western,CISO-SCE,-119.169,34.1292,California,US,p06111
2025826,37190.0,Western,CISO-SCE,-119.169,34.1292,California,US,p06111
2025827,37190.0,Western,CISO-SCE,-119.169,34.1292,California,US,p06111
2025828,37190.0,Western,CISO-SCE,-119.169,34.1292,California,US,p06111
2025829,37190.0,Western,CISO-SCE,-119.169,34.1292,California,US,p06111
2025830,37190.0,Western,CISO-SCE,-119.169,34.1292,California,US,p06111
2025831,37190.0,Western,CISO-SCE,-119.169,34.1292,California,US,p06111
2025832,37191.0,Western,CISO-SCE,-118.461,34.9349,California,US,p06029
2025833,37191.0,Western,CISO-SCE,-118.461,34.9349,California,US,p06029
2025834,37191.0,Western,CISO-SCE,-118.461,34.9349,California,US,p06029
2025835,37192.0,Western,CISO-SCE,-118.292,35.0609,California,US,p06029
2025836,37193.0,Western,CISO-SCE,-118.249,33.8759,California,US,p06037
2025837,37193.0,Western,CISO-SCE,-118.249,33.8759,California,US,p06037
2025838,37193.0,Western,CISO-SCE,-118.249,33.8759,California,US,p06037
2025839,37194.0,Western,CISO-PGAE,-118.852,35.3,California,US,p06029
2025840,37195.0,Western,CISO-SCE,-119.167,34.196,California,US,p06111
2025841,37195.0,Western,CISO-SCE,-119.167,34.196,California,US,p06111
2025842,37195.0,Western,CISO-SCE,-119.167,34.196,California,US,p06111
2025843,37196.0,Western,CISO-PGAE,-119.917,35.3237,California,US,p06079
2025844,37196.0,Western,CISO-PGAE,-119.917,35.3237,California,US,p06079
2025845,37196.0,Western,CISO-PGAE,-119.917,35.3237,California,US,p06079
2025846,37196.0,Western,CISO-PGAE,-119.917,35.3237,California,US,p06079
2025847,37196.0,Western,CISO-PGAE,-119.917,35.3237,California,US,p06079
2025848,37196.0,Western,CISO-PGAE,-119.917,35.3237,California,US,p06079
2025849,37196.0,Western,CISO-PGAE,-119.917,35.3237,California,US,p06079
2025850,37197.0,Western,CISO-SCE,-118.433,34.8914,California,US,p06029
2025851,37197.0,Western,CISO-SCE,-118.433,34.8914,California,US,p06029
2025852,37197.0,Western,CISO-SCE,-118.433,34.8914,California,US,p06029
2025853,37198.0,Western,CISO-SCE,-118.228,33.777,California,US,p06037
2025854,37198.0,Western,CISO-SCE,-118.228,33.777,California,US,p06037
2025855,37198.0,Western,CISO-SCE,-118.228,33.777,California,US,p06037
2025856,37198.0,Western,CISO-SCE,-118.228,33.777,California,US,p06037
2025857,37199.0,Western,CISO-SCE,-118.214,33.7684,California,US,p06037
2025858,37199.0,Western,CISO-SCE,-118.214,33.7684,California,US,p06037
2025859,37200.0,Western,CISO-SCE,-118.175,35.248,California,US,p06029
2025860,37200.0,Western,CISO-SCE,-118.175,35.248,California,US,p06029
2025861,37200.0,Western,CISO-SCE,-118.175,35.248,California,US,p06029
2025862,37200.0,Western,CISO-SCE,-118.175,35.248,California,US,p06029
2025863,37200.0,Western,CISO-SCE,-118.175,35.248,California,US,p06029
2025864,37201.0,Western,CISO-SCE,-118.295,35.0239,California,US,p06029
2025865,37201.0,Western,CISO-SCE,-118.295,35.0239,California,US,p06029
2025866,37201.0,Western,CISO-SCE,-118.295,35.0239,California,US,p06029
2025867,37201.0,Western,CISO-SCE,-118.295,35.0239,California,US,p06029
2025868,37201.0,Western,CISO-SCE,-118.295,35.0239,California,US,p06029
2025869,37202.0,Western,CISO-SCE,-117.556,35.0122,California,US,p06071
2025870,37202.0,Western,CISO-SCE,-117.556,35.0122,California,US,p06071
2025871,37202.0,Western,CISO-SCE,-117.556,35.0122,California,US,p06071
2025872,37202.0,Western,CISO-SCE,-117.556,35.0122,California,US,p06071
2025873,37202.0,Western,CISO-SCE,-117.556,35.0122,California,US,p06071
2025874,37203.0,Western,CISO-SCE,-118.245,33.8166,California,US,p06037
2025875,37203.0,Western,CISO-SCE,-118.245,33.8166,California,US,p06037
2025876,37204.0,Western,CISO-SCE,-117.945,34.0089,California,US,p06037
2025877,37204.0,Western,CISO-SCE,-117.945,34.0089,California,US,p06037
2025878,37204.0,Western,CISO-SCE,-117.945,34.0089,California,US,p06037
2025879,37204.0,Western,CISO-SCE,-117.945,34.0089,California,US,p06037
2025880,37205.0,Western,CISO-SCE,-119.9,34.4314,California,US,p06083
2025881,37205.0,Western,CISO-SCE,-119.9,34.4314,California,US,p06083
2025882,37205.0,Western,CISO-SCE,-119.9,34.4314,California,US,p06083
2025883,37205.0,Western,CISO-SCE,-119.9,34.4314,California,US,p06083
2025884,37206.0,Western,CISO-SCE,-118.424,34.7803,California,US,p06037
2025885,37206.0,Western,CISO-SCE,-118.424,34.7803,California,US,p06037
2025886,37206.0,Western,CISO-SCE,-118.424,34.7803,California,US,p06037
2025887,37206.0,Western,CISO-SCE,-118.424,34.7803,California,US,p06037
2025888,37207.0,Western,CISO-SCE,-118.148,34.1254,California,US,p06037
2025889,37207.0,Western,CISO-SCE,-118.148,34.1254,California,US,p06037
2025890,37208.0,Western,CISO-PGAE,-119.006,35.5763,California,US,p06029
2025891,37209.0,Western,CISO-SCE,-119.247,34.2056,California,US,p06111
2025892,37209.0,Western,CISO-SCE,-119.247,34.2056,California,US,p06111
2025893,37209.0,Western,CISO-SCE,-119.247,34.2056,California,US,p06111
2025894,37210.0,Western,CISO-SCE,-118.334,34.9383,California,US,p06029
2025895,37210.0,Western,CISO-SCE,-118.334,34.9383,California,US,p06029
2025896,37210.0,Western,CISO-SCE,-118.334,34.9383,California,US,p06029
2025897,37210.0,Western,CISO-SCE,-118.334,34.9383,California,US,p06029
2025898,37210.0,Western,CISO-SCE,-118.334,34.9383,California,US,p06029
2025899,37211.0,Western,CISO-SCE,-118.247,35.2608,California,US,p06029
2025900,37212.0,Western,CISO-SCE,-118.238,34.9003,California,US,p06029
2025901,37213.0,Western,CISO-PGAE,-118.844,34.9556,California,US,p06029
2025902,37213.0,Western,CISO-PGAE,-118.844,34.9556,California,US,p06029
2025903,37213.0,Western,CISO-PGAE,-118.844,34.9556,California,US,p06029
2025904,37213.0,Western,CISO-PGAE,-118.844,34.9556,California,US,p06029
2025905,37213.0,Western,CISO-PGAE,-118.844,34.9556,California,US,p06029
2025906,37213.0,Western,CISO-PGAE,-118.844,34.9556,California,US,p06029
2025907,37213.0,Western,CISO-PGAE,-118.844,34.9556,California,US,p06029
2025908,37213.0,Western,CISO-PGAE,-118.844,34.9556,California,US,p06029
2025909,37213.0,Western,CISO-PGAE,-118.844,34.9556,California,US,p06029
2025910,37214.0,Western,CISO-SCE,-119.051,35.7415,California,US,p06029
2025911,37214.0,Western,CISO-SCE,-119.051,35.7415,California,US,p06029
2025912,37214.0,Western,CISO-SCE,-119.051,35.7415,California,US,p06029
2025913,37215.0,Western,CISO-PGAE,-119.737,35.4791,California,US,p06029
2025914,37215.0,Western,CISO-PGAE,-119.737,35.4791,California,US,p06029
2025915,37216.0,Western,CISO-PGAE,-118.962,35.4406,California,US,p06029
2025916,37217.0,Western,LDWP,-118.315,34.1772,California,US,p06037
2025917,37218.0,Western,CISO-SCE,-118.317,35.0697,California,US,p06029
2025918,37219.0,Western,CISO-PGAE,-118.954,35.1028,California,US,p06029
2025919,37220.0,Western,CISO-SCE,-118.425,33.9106,California,US,p06037
2025920,37220.0,Western,CISO-SCE,-118.425,33.9106,California,US,p06037
2025921,37220.0,Western,CISO-SCE,-118.425,33.9106,California,US,p06037
2025922,37220.0,Western,CISO-SCE,-118.425,33.9106,California,US,p06037
2025923,37220.0,Western,CISO-SCE,-118.425,33.9106,California,US,p06037
2025924,37220.0,Western,CISO-SCE,-118.425,33.9106,California,US,p06037
2025925,37220.0,Western,CISO-SCE,-118.425,33.9106,California,US,p06037
2025926,37220.0,Western,CISO-SCE,-118.425,33.9106,California,US,p06037
2025927,37221.0,Western,CISO-SCE,-118.24,33.7592,California,US,p06037
2025928,37221.0,Western,CISO-SCE,-118.24,33.7592,California,US,p06037
2025929,37221.0,Western,CISO-SCE,-118.24,33.7592,California,US,p06037
2025930,37222.0,Western,CISO-SCE,-118.105,33.9296,California,US,p06037
2025931,37222.0,Western,CISO-SCE,-118.105,33.9296,California,US,p06037
2025932,37222.0,Western,CISO-SCE,-118.105,33.9296,California,US,p06037
2025933,37222.0,Western,CISO-SCE,-118.105,33.9296,California,US,p06037
2025934,37223.0,Western,CISO-SCE,-118.353,34.8486,California,US,p06029
2025935,37223.0,Western,CISO-SCE,-118.353,34.8486,California,US,p06029
2025936,37223.0,Western,CISO-SCE,-118.353,34.8486,California,US,p06029
2025937,37224.0,Western,CISO-SCE,-118.424,33.9098,California,US,p06037
2025938,37224.0,Western,CISO-SCE,-118.424,33.9098,California,US,p06037
2025939,37225.0,Western,CISO-SCE,-118.186,35.0267,California,US,p06029
2025940,37225.0,Western,CISO-SCE,-118.186,35.0267,California,US,p06029
2025941,37225.0,Western,CISO-SCE,-118.186,35.0267,California,US,p06029
2025942,37225.0,Western,CISO-SCE,-118.186,35.0267,California,US,p06029
2025943,37226.0,Western,CISO-SCE,-119.277,35.7906,California,US,p06107
2025944,37227.0,Western,CISO-SCE,-118.455,34.5902,California,US,p06037
2025945,37228.0,Western,CISO-SCE,-118.257,35.05,California,US,p06029
2025946,37228.0,Western,CISO-SCE,-118.257,35.05,California,US,p06029
2025947,37228.0,Western,CISO-SCE,-118.257,35.05,California,US,p06029
2025948,37228.0,Western,CISO-SCE,-118.257,35.05,California,US,p06029
2025949,37228.0,Western,CISO-SCE,-118.257,35.05,California,US,p06029
2025950,37228.0,Western,CISO-SCE,-118.257,35.05,California,US,p06029
2025951,37228.0,Western,CISO-SCE,-118.257,35.05,California,US,p06029
2025952,37228.0,Western,CISO-SCE,-118.257,35.05,California,US,p06029
2025953,37228.0,Western,CISO-SCE,-118.257,35.05,California,US,p06029
2025954,37228.0,Western,CISO-SCE,-118.257,35.05,California,US,p06029
2025955,37228.0,Western,CISO-SCE,-118.257,35.05,California,US,p06029
